hgnc_symbol,uniprot_gn_id,uniprot_gn_symbol,go_id,namespace_1003,name_1006,go_meaning
CAPN1,E9PJJ3,CAPN1,GO:0110158,cellular_component,calpain complex,calpain complex
CAPN1,E9PJJ3,CAPN1,GO:2000310,biological_process,regulation of NMDA receptor activity,regulation of NMDA receptor activity
CAPN1,E9PJJ3,CAPN1,GO:0032801,biological_process,receptor catabolic process,receptor catabolic process
CAPN1,E9PJJ3,CAPN1,GO:0060056,biological_process,mammary gland involution,mammary gland involution
CAPN1,E9PJJ3,CAPN1,GO:0001533,cellular_component,cornified envelope,cornified envelope
CAPN1,E9PJJ3,CAPN1,GO:0005739,cellular_component,mitochondrion,mitochondrion
CAPN1,E9PJJ3,CAPN1,GO:0005764,cellular_component,lysosome,lysosome
CAPN1,E9PLC9,CAPN1,GO:0006508,biological_process,proteolysis,proteolysis
CAPN1,E9PLC9,CAPN1,GO:0004198,molecular_function,calcium-dependent cysteine-type endopeptidase activity,calcium-dependent cysteine-type endopeptidase activity
CAPN1,E9PLC9,CAPN1,GO:0016787,molecular_function,hydrolase activity,hydrolase activity
CAPN1,E9PLC9,CAPN1,GO:0008233,molecular_function,peptidase activity,peptidase activity
CAPN1,E9PLC9,CAPN1,GO:0008234,molecular_function,cysteine-type peptidase activity,cysteine-type peptidase activity
CAPN1,E9PLC9,CAPN1,GO:0005509,molecular_function,calcium ion binding,calcium ion binding
CAPN1,E9PLC9,CAPN1,GO:0005737,cellular_component,cytoplasm,cytoplasm
CAPN1,E9PLC9,CAPN1,GO:0016020,cellular_component,membrane,membrane
CAPN1,E9PLC9,CAPN1,GO:0046872,molecular_function,metal ion binding,metal ion binding
CAPN1,E9PLC9,CAPN1,GO:0005829,cellular_component,cytosol,cytosol
CAPN1,E9PLC9,CAPN1,GO:0005515,molecular_function,protein binding,protein binding
CAPN1,E9PLC9,CAPN1,GO:0005886,cellular_component,plasma membrane,plasma membrane
CAPN1,E9PLC9,CAPN1,GO:0005576,cellular_component,extracellular region,extracellular region
CAPN1,E9PLC9,CAPN1,GO:0005925,cellular_component,focal adhesion,focal adhesion
CAPN1,E9PLC9,CAPN1,GO:0070062,cellular_component,extracellular exosome,extracellular exosome
CAPN1,E9PLC9,CAPN1,GO:0050790,biological_process,regulation of catalytic activity,regulation of catalytic activity
CAPN1,E9PLC9,CAPN1,GO:1904813,cellular_component,ficolin-1-rich granule lumen,ficolin-1-rich granule lumen
CAPN1,E9PLC9,CAPN1,GO:0016241,biological_process,regulation of macroautophagy,regulation of macroautophagy
CAPN1,E9PLC9,CAPN1,GO:0097264,biological_process,self proteolysis,self proteolysis
CAPN1,E9PLC9,CAPN1,GO:0008284,biological_process,positive regulation of cell population proliferation,positive regulation of cell population proliferation
CAPN1,E9PLC9,CAPN1,GO:0110158,cellular_component,calpain complex,calpain complex
CAPN1,E9PLC9,CAPN1,GO:2000310,biological_process,regulation of NMDA receptor activity,regulation of NMDA receptor activity
CAPN1,E9PLC9,CAPN1,GO:0032801,biological_process,receptor catabolic process,receptor catabolic process
CAPN1,E9PLC9,CAPN1,GO:0060056,biological_process,mammary gland involution,mammary gland involution
CAPN1,E9PLC9,CAPN1,GO:0001533,cellular_component,cornified envelope,cornified envelope
CAPN1,E9PLC9,CAPN1,GO:0005739,cellular_component,mitochondrion,mitochondrion
CAPN1,E9PLC9,CAPN1,GO:0005764,cellular_component,lysosome,lysosome
CAPN1,P07384,CAPN1,GO:0006508,biological_process,proteolysis,proteolysis
CAPN1,P07384,CAPN1,GO:0004198,molecular_function,calcium-dependent cysteine-type endopeptidase activity,calcium-dependent cysteine-type endopeptidase activity
CAPN1,P07384,CAPN1,GO:0016787,molecular_function,hydrolase activity,hydrolase activity
CAPN1,P07384,CAPN1,GO:0008233,molecular_function,peptidase activity,peptidase activity
CAPN1,P07384,CAPN1,GO:0008234,molecular_function,cysteine-type peptidase activity,cysteine-type peptidase activity
CAPN1,P07384,CAPN1,GO:0005509,molecular_function,calcium ion binding,calcium ion binding
CAPN1,P07384,CAPN1,GO:0005737,cellular_component,cytoplasm,cytoplasm
CAPN1,P07384,CAPN1,GO:0016020,cellular_component,membrane,membrane
CAPN1,P07384,CAPN1,GO:0046872,molecular_function,metal ion binding,metal ion binding
CAPN1,P07384,CAPN1,GO:0005829,cellular_component,cytosol,cytosol
CAPN1,P07384,CAPN1,GO:0005515,molecular_function,protein binding,protein binding
CAPN1,P07384,CAPN1,GO:0005886,cellular_component,plasma membrane,plasma membrane
CAPN1,P07384,CAPN1,GO:0005576,cellular_component,extracellular region,extracellular region
CAPN1,P07384,CAPN1,GO:0005925,cellular_component,focal adhesion,focal adhesion
CAPN1,P07384,CAPN1,GO:0070062,cellular_component,extracellular exosome,extracellular exosome
CAPN1,P07384,CAPN1,GO:0050790,biological_process,regulation of catalytic activity,regulation of catalytic activity
CAPN1,P07384,CAPN1,GO:1904813,cellular_component,ficolin-1-rich granule lumen,ficolin-1-rich granule lumen
CAPN1,P07384,CAPN1,GO:0016241,biological_process,regulation of macroautophagy,regulation of macroautophagy
CAPN1,P07384,CAPN1,GO:0097264,biological_process,self proteolysis,self proteolysis
CAPN1,P07384,CAPN1,GO:0008284,biological_process,positive regulation of cell population proliferation,positive regulation of cell population proliferation
CAPN1,P07384,CAPN1,GO:0110158,cellular_component,calpain complex,calpain complex
CAPN1,P07384,CAPN1,GO:2000310,biological_process,regulation of NMDA receptor activity,regulation of NMDA receptor activity
CAPN1,P07384,CAPN1,GO:0032801,biological_process,receptor catabolic process,receptor catabolic process
CAPN1,P07384,CAPN1,GO:0060056,biological_process,mammary gland involution,mammary gland involution
CAPN1,P07384,CAPN1,GO:0001533,cellular_component,cornified envelope,cornified envelope
CAPN1,P07384,CAPN1,GO:0005739,cellular_component,mitochondrion,mitochondrion
CAPN1,P07384,CAPN1,GO:0005764,cellular_component,lysosome,lysosome
CAPN1,E9PLX0,CAPN1,GO:0006508,biological_process,proteolysis,proteolysis
CAPN1,E9PLX0,CAPN1,GO:0004198,molecular_function,calcium-dependent cysteine-type endopeptidase activity,calcium-dependent cysteine-type endopeptidase activity
CAPN1,E9PLX0,CAPN1,GO:0016787,molecular_function,hydrolase activity,hydrolase activity
CAPN1,E9PLX0,CAPN1,GO:0008233,molecular_function,peptidase activity,peptidase activity
CAPN1,E9PLX0,CAPN1,GO:0008234,molecular_function,cysteine-type peptidase activity,cysteine-type peptidase activity
CAPN1,E9PLX0,CAPN1,GO:0005509,molecular_function,calcium ion binding,calcium ion binding
CAPN1,E9PLX0,CAPN1,GO:0005737,cellular_component,cytoplasm,cytoplasm
CAPN1,E9PLX0,CAPN1,GO:0016020,cellular_component,membrane,membrane
CAPN1,E9PLX0,CAPN1,GO:0046872,molecular_function,metal ion binding,metal ion binding
CAPN1,E9PLX0,CAPN1,GO:0005829,cellular_component,cytosol,cytosol
CAPN1,E9PLX0,CAPN1,GO:0005515,molecular_function,protein binding,protein binding
CAPN1,E9PLX0,CAPN1,GO:0005886,cellular_component,plasma membrane,plasma membrane
CAPN1,E9PLX0,CAPN1,GO:0005576,cellular_component,extracellular region,extracellular region
CAPN1,E9PLX0,CAPN1,GO:0005925,cellular_component,focal adhesion,focal adhesion
CAPN1,E9PLX0,CAPN1,GO:0070062,cellular_component,extracellular exosome,extracellular exosome
CAPN1,E9PLX0,CAPN1,GO:0050790,biological_process,regulation of catalytic activity,regulation of catalytic activity
CAPN1,E9PLX0,CAPN1,GO:1904813,cellular_component,ficolin-1-rich granule lumen,ficolin-1-rich granule lumen
CAPN1,E9PLX0,CAPN1,GO:0016241,biological_process,regulation of macroautophagy,regulation of macroautophagy
CAPN1,E9PLX0,CAPN1,GO:0097264,biological_process,self proteolysis,self proteolysis
CAPN1,E9PLX0,CAPN1,GO:0008284,biological_process,positive regulation of cell population proliferation,positive regulation of cell population proliferation
CAPN1,E9PLX0,CAPN1,GO:0110158,cellular_component,calpain complex,calpain complex
CAPN1,E9PLX0,CAPN1,GO:2000310,biological_process,regulation of NMDA receptor activity,regulation of NMDA receptor activity
CAPN1,E9PLX0,CAPN1,GO:0032801,biological_process,receptor catabolic process,receptor catabolic process
CAPN1,E9PLX0,CAPN1,GO:0060056,biological_process,mammary gland involution,mammary gland involution
CAPN1,E9PLX0,CAPN1,GO:0001533,cellular_component,cornified envelope,cornified envelope
CAPN1,E9PLX0,CAPN1,GO:0005739,cellular_component,mitochondrion,mitochondrion
CAPN1,E9PLX0,CAPN1,GO:0005764,cellular_component,lysosome,lysosome
CAPN1,E9PRM1,CAPN1,GO:0006508,biological_process,proteolysis,proteolysis
CAPN1,E9PRM1,CAPN1,GO:0004198,molecular_function,calcium-dependent cysteine-type endopeptidase activity,calcium-dependent cysteine-type endopeptidase activity
CAPN1,E9PRM1,CAPN1,GO:0016787,molecular_function,hydrolase activity,hydrolase activity
CAPN1,E9PRM1,CAPN1,GO:0008233,molecular_function,peptidase activity,peptidase activity
CAPN1,E9PRM1,CAPN1,GO:0008234,molecular_function,cysteine-type peptidase activity,cysteine-type peptidase activity
CAPN1,E9PRM1,CAPN1,GO:0005509,molecular_function,calcium ion binding,calcium ion binding
CAPN1,E9PRM1,CAPN1,GO:0005737,cellular_component,cytoplasm,cytoplasm
CAPN1,E9PRM1,CAPN1,GO:0016020,cellular_component,membrane,membrane
CAPN1,E9PRM1,CAPN1,GO:0046872,molecular_function,metal ion binding,metal ion binding
CAPN1,E9PRM1,CAPN1,GO:0005829,cellular_component,cytosol,cytosol
CAPN1,E9PRM1,CAPN1,GO:0005515,molecular_function,protein binding,protein binding
CAPN1,E9PRM1,CAPN1,GO:0005886,cellular_component,plasma membrane,plasma membrane
CAPN1,E9PRM1,CAPN1,GO:0005576,cellular_component,extracellular region,extracellular region
CAPN1,E9PRM1,CAPN1,GO:0005925,cellular_component,focal adhesion,focal adhesion
CAPN1,E9PRM1,CAPN1,GO:0070062,cellular_component,extracellular exosome,extracellular exosome
CAPN1,E9PRM1,CAPN1,GO:0050790,biological_process,regulation of catalytic activity,regulation of catalytic activity
CAPN1,E9PRM1,CAPN1,GO:1904813,cellular_component,ficolin-1-rich granule lumen,ficolin-1-rich granule lumen
CAPN1,E9PRM1,CAPN1,GO:0016241,biological_process,regulation of macroautophagy,regulation of macroautophagy
CAPN1,E9PRM1,CAPN1,GO:0097264,biological_process,self proteolysis,self proteolysis
CAPN1,E9PRM1,CAPN1,GO:0008284,biological_process,positive regulation of cell population proliferation,positive regulation of cell population proliferation
CAPN1,E9PRM1,CAPN1,GO:0110158,cellular_component,calpain complex,calpain complex
CAPN1,E9PRM1,CAPN1,GO:2000310,biological_process,regulation of NMDA receptor activity,regulation of NMDA receptor activity
CAPN1,E9PRM1,CAPN1,GO:0032801,biological_process,receptor catabolic process,receptor catabolic process
CAPN1,E9PRM1,CAPN1,GO:0060056,biological_process,mammary gland involution,mammary gland involution
CAPN1,E9PRM1,CAPN1,GO:0001533,cellular_component,cornified envelope,cornified envelope
CAPN1,E9PRM1,CAPN1,GO:0005739,cellular_component,mitochondrion,mitochondrion
CAPN1,E9PRM1,CAPN1,GO:0005764,cellular_component,lysosome,lysosome
CAPN11,E9PIX3,CAPN11,GO:0006508,biological_process,proteolysis,proteolysis
CAPN11,E9PIX3,CAPN11,GO:0004198,molecular_function,calcium-dependent cysteine-type endopeptidase activity,calcium-dependent cysteine-type endopeptidase activity
CAPN11,E9PIX3,CAPN11,GO:0016787,molecular_function,hydrolase activity,hydrolase activity
CAPN11,E9PIX3,CAPN11,GO:0008233,molecular_function,peptidase activity,peptidase activity
CAPN11,E9PIX3,CAPN11,GO:0008234,molecular_function,cysteine-type peptidase activity,cysteine-type peptidase activity
CAPN11,E9PIX3,CAPN11,GO:0005509,molecular_function,calcium ion binding,calcium ion binding
CAPN11,E9PIX3,CAPN11,GO:0046872,molecular_function,metal ion binding,metal ion binding
CAPN11,E9PIX3,CAPN11,GO:0031410,cellular_component,cytoplasmic vesicle,cytoplasmic vesicle
CAPN11,E9PIX3,CAPN11,GO:0001669,cellular_component,acrosomal vesicle,acrosomal vesicle
CAPN11,E9PIX3,CAPN11,GO:0005737,cellular_component,cytoplasm,cytoplasm
CAPN11,Q9UMQ6,CAPN11,GO:0006508,biological_process,proteolysis,proteolysis
CAPN11,Q9UMQ6,CAPN11,GO:0004198,molecular_function,calcium-dependent cysteine-type endopeptidase activity,calcium-dependent cysteine-type endopeptidase activity
CAPN11,Q9UMQ6,CAPN11,GO:0016787,molecular_function,hydrolase activity,hydrolase activity
CAPN11,Q9UMQ6,CAPN11,GO:0008233,molecular_function,peptidase activity,peptidase activity
CAPN11,Q9UMQ6,CAPN11,GO:0008234,molecular_function,cysteine-type peptidase activity,cysteine-type peptidase activity
CAPN11,Q9UMQ6,CAPN11,GO:0005509,molecular_function,calcium ion binding,calcium ion binding
CAPN11,Q9UMQ6,CAPN11,GO:0046872,molecular_function,metal ion binding,metal ion binding
CAPN11,Q9UMQ6,CAPN11,GO:0031410,cellular_component,cytoplasmic vesicle,cytoplasmic vesicle
CAPN11,Q9UMQ6,CAPN11,GO:0001669,cellular_component,acrosomal vesicle,acrosomal vesicle
CAPN11,Q9UMQ6,CAPN11,GO:0005737,cellular_component,cytoplasm,cytoplasm
CAPN11,E9PQZ4,CAPN11,GO:0006508,biological_process,proteolysis,proteolysis
CAPN11,E9PQZ4,CAPN11,GO:0004198,molecular_function,calcium-dependent cysteine-type endopeptidase activity,calcium-dependent cysteine-type endopeptidase activity
CAPN11,E9PQZ4,CAPN11,GO:0016787,molecular_function,hydrolase activity,hydrolase activity
CAPN11,E9PQZ4,CAPN11,GO:0008233,molecular_function,peptidase activity,peptidase activity
CAPN11,E9PQZ4,CAPN11,GO:0008234,molecular_function,cysteine-type peptidase activity,cysteine-type peptidase activity
CAPN11,E9PQZ4,CAPN11,GO:0005509,molecular_function,calcium ion binding,calcium ion binding
CAPN11,E9PQZ4,CAPN11,GO:0046872,molecular_function,metal ion binding,metal ion binding
CAPN11,E9PQZ4,CAPN11,GO:0031410,cellular_component,cytoplasmic vesicle,cytoplasmic vesicle
CAPN11,E9PQZ4,CAPN11,GO:0001669,cellular_component,acrosomal vesicle,acrosomal vesicle
CAPN11,E9PQZ4,CAPN11,GO:0005737,cellular_component,cytoplasm,cytoplasm
CAPN13,F5GYA7,CAPN13,GO:0006508,biological_process,proteolysis,proteolysis
CAPN13,F5GYA7,CAPN13,GO:0004198,molecular_function,calcium-dependent cysteine-type endopeptidase activity,calcium-dependent cysteine-type endopeptidase activity
CAPN13,F5GYA7,CAPN13,GO:0016787,molecular_function,hydrolase activity,hydrolase activity
CAPN13,F5GYA7,CAPN13,GO:0008233,molecular_function,peptidase activity,peptidase activity
CAPN13,F5GYA7,CAPN13,GO:0008234,molecular_function,cysteine-type peptidase activity,cysteine-type peptidase activity
CAPN13,F5GYA7,CAPN13,GO:0005737,cellular_component,cytoplasm,cytoplasm
CAPN13,Q6MZZ7,CAPN13,GO:0006508,biological_process,proteolysis,proteolysis
CAPN13,Q6MZZ7,CAPN13,GO:0004198,molecular_function,calcium-dependent cysteine-type endopeptidase activity,calcium-dependent cysteine-type endopeptidase activity
CAPN13,Q6MZZ7,CAPN13,GO:0016787,molecular_function,hydrolase activity,hydrolase activity
CAPN13,Q6MZZ7,CAPN13,GO:0008233,molecular_function,peptidase activity,peptidase activity
CAPN13,Q6MZZ7,CAPN13,GO:0008234,molecular_function,cysteine-type peptidase activity,cysteine-type peptidase activity
CAPN13,Q6MZZ7,CAPN13,GO:0005737,cellular_component,cytoplasm,cytoplasm
CAPN14,A8MX76,CAPN14,GO:0016787,molecular_function,hydrolase activity,hydrolase activity
CAPN14,A8MX76,CAPN14,GO:0008233,molecular_function,peptidase activity,peptidase activity
CAPN14,A8MX76,CAPN14,GO:0008234,molecular_function,cysteine-type peptidase activity,cysteine-type peptidase activity
CAPN14,A8MX76,CAPN14,GO:0006508,biological_process,proteolysis,proteolysis
CAPN14,A8MX76,CAPN14,GO:0004198,molecular_function,calcium-dependent cysteine-type endopeptidase activity,calcium-dependent cysteine-type endopeptidase activity
CAPN14,A8MX76,CAPN14,GO:0005509,molecular_function,calcium ion binding,calcium ion binding
CAPN14,A8MX76,CAPN14,GO:0046872,molecular_function,metal ion binding,metal ion binding
CAPN14,A8MX76,CAPN14,GO:0005737,cellular_component,cytoplasm,cytoplasm
CAPN14,F1LLU4,CAPN14,GO:0016787,molecular_function,hydrolase activity,hydrolase activity
CAPN14,F1LLU4,CAPN14,GO:0008233,molecular_function,peptidase activity,peptidase activity
CAPN14,F1LLU4,CAPN14,GO:0008234,molecular_function,cysteine-type peptidase activity,cysteine-type peptidase activity
CAPN14,F1LLU4,CAPN14,GO:0006508,biological_process,proteolysis,proteolysis
CAPN14,F1LLU4,CAPN14,GO:0004198,molecular_function,calcium-dependent cysteine-type endopeptidase activity,calcium-dependent cysteine-type endopeptidase activity
CAPN14,F1LLU4,CAPN14,GO:0005509,molecular_function,calcium ion binding,calcium ion binding
CAPN14,F1LLU4,CAPN14,GO:0046872,molecular_function,metal ion binding,metal ion binding
CAPN14,F1LLU4,CAPN14,GO:0005737,cellular_component,cytoplasm,cytoplasm
CAPN2,C9JWY7,CAPN2,GO:0006508,biological_process,proteolysis,proteolysis
CAPN2,C9JWY7,CAPN2,GO:0005509,molecular_function,calcium ion binding,calcium ion binding
CAPN2,C9JWY7,CAPN2,GO:0004198,molecular_function,calcium-dependent cysteine-type endopeptidase activity,calcium-dependent cysteine-type endopeptidase activity
CAPN2,C9JWY7,CAPN2,GO:0005737,cellular_component,cytoplasm,cytoplasm
CAPN2,C9JWY7,CAPN2,GO:0016020,cellular_component,membrane,membrane
CAPN2,C9JWY7,CAPN2,GO:0046872,molecular_function,metal ion binding,metal ion binding
CAPN2,C9JWY7,CAPN2,GO:0005829,cellular_component,cytosol,cytosol
CAPN2,C9JWY7,CAPN2,GO:0016787,molecular_function,hydrolase activity,hydrolase activity
CAPN2,C9JWY7,CAPN2,GO:0005515,molecular_function,protein binding,protein binding
CAPN2,C9JWY7,CAPN2,GO:0005886,cellular_component,plasma membrane,plasma membrane
CAPN2,C9JWY7,CAPN2,GO:0008233,molecular_function,peptidase activity,peptidase activity
CAPN2,C9JWY7,CAPN2,GO:0008234,molecular_function,cysteine-type peptidase activity,cysteine-type peptidase activity
CAPN2,C9JWY7,CAPN2,GO:0030425,cellular_component,dendrite,dendrite
CAPN2,C9JWY7,CAPN2,GO:0005925,cellular_component,focal adhesion,focal adhesion
CAPN2,C9JWY7,CAPN2,GO:0071230,biological_process,cellular response to amino acid stimulus,cellular response to amino acid stimulus
CAPN2,C9JWY7,CAPN2,GO:0070062,cellular_component,extracellular exosome,extracellular exosome
CAPN2,C9JWY7,CAPN2,GO:0005783,cellular_component,endoplasmic reticulum,endoplasmic reticulum
CAPN2,C9JWY7,CAPN2,GO:0045121,cellular_component,membrane raft,membrane raft
CAPN2,C9JWY7,CAPN2,GO:0005794,cellular_component,Golgi apparatus,Golgi apparatus
CAPN2,C9JWY7,CAPN2,GO:0008092,molecular_function,cytoskeletal protein binding,cytoskeletal protein binding
CAPN2,C9JWY7,CAPN2,GO:0110158,cellular_component,calpain complex,calpain complex
CAPN2,C9JWY7,CAPN2,GO:0051603,biological_process,proteolysis involved in protein catabolic process,proteolysis involved in protein catabolic process
CAPN2,C9JWY7,CAPN2,GO:0051493,biological_process,regulation of cytoskeleton organization,regulation of cytoskeleton organization
CAPN2,C9JWY7,CAPN2,GO:0030864,cellular_component,cortical actin cytoskeleton,cortical actin cytoskeleton
CAPN2,C9JWY7,CAPN2,GO:0031143,cellular_component,pseudopodium,pseudopodium
CAPN2,C9JWY7,CAPN2,GO:0097038,cellular_component,perinuclear endoplasmic reticulum,perinuclear endoplasmic reticulum
CAPN2,C9JWY7,CAPN2,GO:0019899,molecular_function,enzyme binding,enzyme binding
CAPN2,C9JWY7,CAPN2,GO:0044877,molecular_function,protein-containing complex binding,protein-containing complex binding
CAPN2,C9JWY7,CAPN2,GO:0001666,biological_process,response to hypoxia,response to hypoxia
CAPN2,C9JWY7,CAPN2,GO:0001824,biological_process,blastocyst development,blastocyst development
CAPN2,C9JWY7,CAPN2,GO:0007520,biological_process,myoblast fusion,myoblast fusion
CAPN2,C9JWY7,CAPN2,GO:0007565,biological_process,female pregnancy,female pregnancy
CAPN2,C9JWY7,CAPN2,GO:0009612,biological_process,response to mechanical stimulus,response to mechanical stimulus
CAPN2,C9JWY7,CAPN2,GO:0010666,biological_process,positive regulation of cardiac muscle cell apoptotic process,positive regulation of cardiac muscle cell apoptotic process
CAPN2,C9JWY7,CAPN2,GO:0016540,biological_process,protein autoprocessing,protein autoprocessing
CAPN2,C9JWY7,CAPN2,GO:0030163,biological_process,protein catabolic process,protein catabolic process
CAPN2,C9JWY7,CAPN2,GO:0032675,biological_process,regulation of interleukin-6 production,regulation of interleukin-6 production
CAPN2,C9JWY7,CAPN2,GO:0035458,biological_process,cellular response to interferon-beta,cellular response to interferon-beta
CAPN2,C9JWY7,CAPN2,GO:0042542,biological_process,response to hydrogen peroxide,response to hydrogen peroxide
CAPN2,C9JWY7,CAPN2,GO:0048266,biological_process,behavioral response to pain,behavioral response to pain
CAPN2,C9JWY7,CAPN2,GO:0071222,biological_process,cellular response to lipopolysaccharide,cellular response to lipopolysaccharide
CAPN2,C9JWY7,CAPN2,GO:1901741,biological_process,positive regulation of myoblast fusion,positive regulation of myoblast fusion
CAPN2,C9JWY7,CAPN2,GO:2001247,biological_process,positive regulation of phosphatidylcholine biosynthetic process,positive regulation of phosphatidylcholine biosynthetic process
CAPN2,C9JWY7,CAPN2,GO:0005634,cellular_component,nucleus,nucleus
CAPN2,C9JWY7,CAPN2,GO:0005764,cellular_component,lysosome,lysosome
CAPN2,C9JWY7,CAPN2,GO:0009897,cellular_component,external side of plasma membrane,external side of plasma membrane
CAPN2,C9JWY7,CAPN2,GO:0042995,cellular_component,cell projection,cell projection
CAPN2,C9JWY7,CAPN2,GO:0043025,cellular_component,neuronal cell body,neuronal cell body
CAPN2,C9JWY7,CAPN2,GO:0000785,cellular_component,chromatin,chromatin
CAPN2,P17655,CAPN2,GO:0006508,biological_process,proteolysis,proteolysis
CAPN2,P17655,CAPN2,GO:0005509,molecular_function,calcium ion binding,calcium ion binding
CAPN2,P17655,CAPN2,GO:0004198,molecular_function,calcium-dependent cysteine-type endopeptidase activity,calcium-dependent cysteine-type endopeptidase activity
CAPN2,P17655,CAPN2,GO:0005737,cellular_component,cytoplasm,cytoplasm
CAPN2,P17655,CAPN2,GO:0016020,cellular_component,membrane,membrane
CAPN2,P17655,CAPN2,GO:0046872,molecular_function,metal ion binding,metal ion binding
CAPN2,P17655,CAPN2,GO:0005829,cellular_component,cytosol,cytosol
CAPN2,P17655,CAPN2,GO:0016787,molecular_function,hydrolase activity,hydrolase activity
CAPN2,P17655,CAPN2,GO:0005515,molecular_function,protein binding,protein binding
CAPN2,P17655,CAPN2,GO:0005886,cellular_component,plasma membrane,plasma membrane
CAPN2,P17655,CAPN2,GO:0008233,molecular_function,peptidase activity,peptidase activity
CAPN2,P17655,CAPN2,GO:0008234,molecular_function,cysteine-type peptidase activity,cysteine-type peptidase activity
CAPN2,P17655,CAPN2,GO:0030425,cellular_component,dendrite,dendrite
CAPN2,P17655,CAPN2,GO:0005925,cellular_component,focal adhesion,focal adhesion
CAPN2,P17655,CAPN2,GO:0071230,biological_process,cellular response to amino acid stimulus,cellular response to amino acid stimulus
CAPN2,P17655,CAPN2,GO:0070062,cellular_component,extracellular exosome,extracellular exosome
CAPN2,P17655,CAPN2,GO:0005783,cellular_component,endoplasmic reticulum,endoplasmic reticulum
CAPN2,P17655,CAPN2,GO:0045121,cellular_component,membrane raft,membrane raft
CAPN2,P17655,CAPN2,GO:0005794,cellular_component,Golgi apparatus,Golgi apparatus
CAPN2,P17655,CAPN2,GO:0008092,molecular_function,cytoskeletal protein binding,cytoskeletal protein binding
CAPN2,P17655,CAPN2,GO:0110158,cellular_component,calpain complex,calpain complex
CAPN2,P17655,CAPN2,GO:0051603,biological_process,proteolysis involved in protein catabolic process,proteolysis involved in protein catabolic process
CAPN2,P17655,CAPN2,GO:0051493,biological_process,regulation of cytoskeleton organization,regulation of cytoskeleton organization
CAPN2,P17655,CAPN2,GO:0030864,cellular_component,cortical actin cytoskeleton,cortical actin cytoskeleton
CAPN2,P17655,CAPN2,GO:0031143,cellular_component,pseudopodium,pseudopodium
CAPN2,P17655,CAPN2,GO:0097038,cellular_component,perinuclear endoplasmic reticulum,perinuclear endoplasmic reticulum
CAPN2,P17655,CAPN2,GO:0019899,molecular_function,enzyme binding,enzyme binding
CAPN2,P17655,CAPN2,GO:0044877,molecular_function,protein-containing complex binding,protein-containing complex binding
CAPN2,P17655,CAPN2,GO:0001666,biological_process,response to hypoxia,response to hypoxia
CAPN2,P17655,CAPN2,GO:0001824,biological_process,blastocyst development,blastocyst development
CAPN2,P17655,CAPN2,GO:0007520,biological_process,myoblast fusion,myoblast fusion
CAPN2,P17655,CAPN2,GO:0007565,biological_process,female pregnancy,female pregnancy
CAPN2,P17655,CAPN2,GO:0009612,biological_process,response to mechanical stimulus,response to mechanical stimulus
CAPN2,P17655,CAPN2,GO:0010666,biological_process,positive regulation of cardiac muscle cell apoptotic process,positive regulation of cardiac muscle cell apoptotic process
CAPN2,P17655,CAPN2,GO:0016540,biological_process,protein autoprocessing,protein autoprocessing
CAPN2,P17655,CAPN2,GO:0030163,biological_process,protein catabolic process,protein catabolic process
CAPN2,P17655,CAPN2,GO:0032675,biological_process,regulation of interleukin-6 production,regulation of interleukin-6 production
CAPN2,P17655,CAPN2,GO:0035458,biological_process,cellular response to interferon-beta,cellular response to interferon-beta
CAPN2,P17655,CAPN2,GO:0042542,biological_process,response to hydrogen peroxide,response to hydrogen peroxide
CAPN2,P17655,CAPN2,GO:0048266,biological_process,behavioral response to pain,behavioral response to pain
CAPN2,P17655,CAPN2,GO:0071222,biological_process,cellular response to lipopolysaccharide,cellular response to lipopolysaccharide
CAPN2,P17655,CAPN2,GO:1901741,biological_process,positive regulation of myoblast fusion,positive regulation of myoblast fusion
CAPN2,P17655,CAPN2,GO:2001247,biological_process,positive regulation of phosphatidylcholine biosynthetic process,positive regulation of phosphatidylcholine biosynthetic process
CAPN2,P17655,CAPN2,GO:0005634,cellular_component,nucleus,nucleus
CAPN2,P17655,CAPN2,GO:0005764,cellular_component,lysosome,lysosome
CAPN2,P17655,CAPN2,GO:0009897,cellular_component,external side of plasma membrane,external side of plasma membrane
CAPN2,P17655,CAPN2,GO:0042995,cellular_component,cell projection,cell projection
CAPN2,P17655,CAPN2,GO:0043025,cellular_component,neuronal cell body,neuronal cell body
CAPN2,P17655,CAPN2,GO:0000785,cellular_component,chromatin,chromatin
CAPN3,A0A669KB98,CAPN3,GO:0006508,biological_process,proteolysis,proteolysis
CAPN3,A0A669KB98,CAPN3,GO:0005509,molecular_function,calcium ion binding,calcium ion binding
CAPN3,A0A669KB98,CAPN3,GO:0004198,molecular_function,calcium-dependent cysteine-type endopeptidase activity,calcium-dependent cysteine-type endopeptidase activity
CAPN3,A0A669KB98,CAPN3,GO:0005634,cellular_component,nucleus,nucleus
CAPN3,A0A669KB98,CAPN3,GO:0005737,cellular_component,cytoplasm,cytoplasm
CAPN3,A0A669KB98,CAPN3,GO:0046872,molecular_function,metal ion binding,metal ion binding
CAPN3,A0A669KB98,CAPN3,GO:0016787,molecular_function,hydrolase activity,hydrolase activity
CAPN3,A0A669KB98,CAPN3,GO:0005515,molecular_function,protein binding,protein binding
CAPN3,A0A669KB98,CAPN3,GO:0003824,molecular_function,catalytic activity,catalytic activity
